Dataset,Feature_Noise,Label_Noise,Model,C,k,Train Acc,Test Acc
iris_2feat,15%,20%,KNNSVM,100.0,5.0,0.6821192052980133,0.7105263157894737
iris_2feat,15%,20%,SKiP-multiply,100.0,5.0,0.6556291390728477,0.6052631578947368
iris_2feat,15%,20%,SKiP-multiply-minmax,100.0,5.0,0.6423841059602649,0.6578947368421053
iris_2feat,15%,20%,SKiP-average,100.0,5.0,0.6158940397350994,0.5526315789473685
iris_2feat,15%,20%,SKiP-average-minmax,100.0,5.0,0.6556291390728477,0.7105263157894737
iris_2feat,15%,20%,KNNSVM,100.0,7.0,0.6026490066225165,0.5526315789473685
iris_2feat,15%,20%,SKiP-multiply,100.0,7.0,0.5894039735099338,0.5263157894736842
iris_2feat,15%,20%,SKiP-multiply-minmax,100.0,7.0,0.6357615894039735,0.5526315789473685
iris_2feat,15%,20%,SKiP-average,100.0,7.0,0.6291390728476821,0.5526315789473685
iris_2feat,15%,20%,SKiP-average-minmax,100.0,7.0,0.6490066225165563,0.5526315789473685
iris_2feat,15%,20%,KNNSVM,1000.0,3.0,0.5761589403973509,0.5526315789473685
iris_2feat,15%,20%,SKiP-multiply,1000.0,3.0,0.5960264900662252,0.6052631578947368
iris_2feat,15%,20%,SKiP-multiply-minmax,1000.0,3.0,0.6490066225165563,0.5789473684210527
iris_2feat,15%,20%,SKiP-average,1000.0,3.0,0.5761589403973509,0.5526315789473685
iris_2feat,15%,20%,SKiP-average-minmax,1000.0,3.0,0.5761589403973509,0.5526315789473685
iris_2feat,15%,20%,KNNSVM,1000.0,5.0,0.5562913907284768,0.5526315789473685
iris_2feat,15%,20%,SKiP-multiply,1000.0,5.0,0.6158940397350994,0.5526315789473685
iris_2feat,15%,20%,SKiP-multiply-minmax,1000.0,5.0,0.5099337748344371,0.5789473684210527
iris_2feat,15%,20%,SKiP-average,1000.0,5.0,0.5761589403973509,0.5526315789473685
iris_2feat,15%,20%,SKiP-average-minmax,1000.0,5.0,0.5894039735099338,0.5789473684210527
iris_2feat,15%,20%,KNNSVM,1000.0,7.0,0.6821192052980133,0.6578947368421053
iris_2feat,15%,20%,SKiP-multiply,1000.0,7.0,0.609271523178808,0.6052631578947368
iris_2feat,15%,20%,SKiP-multiply-minmax,1000.0,7.0,0.6423841059602649,0.6052631578947368
iris_2feat,15%,20%,SKiP-average,1000.0,7.0,0.6225165562913907,0.5789473684210527
iris_2feat,15%,20%,SKiP-average-minmax,1000.0,7.0,0.5960264900662252,0.5263157894736842
iris_2feat,15%,20%,KNNSVM,10000.0,3.0,0.6423841059602649,0.6842105263157895
iris_2feat,15%,20%,SKiP-multiply,10000.0,3.0,0.2847682119205298,0.18421052631578946
iris_2feat,15%,20%,SKiP-multiply-minmax,10000.0,3.0,0.6490066225165563,0.5789473684210527
iris_2feat,15%,20%,SKiP-average,10000.0,3.0,0.543046357615894,0.5263157894736842
iris_2feat,15%,20%,SKiP-average-minmax,10000.0,3.0,0.5827814569536424,0.5
iris_2feat,15%,20%,KNNSVM,10000.0,5.0,0.6423841059602649,0.6842105263157895
iris_2feat,15%,20%,SKiP-multiply,10000.0,5.0,0.6821192052980133,0.631578947368421
iris_2feat,15%,20%,SKiP-multiply-minmax,10000.0,5.0,0.6357615894039735,0.6052631578947368
iris_2feat,15%,20%,SKiP-average,10000.0,5.0,0.5496688741721855,0.5263157894736842
iris_2feat,15%,20%,SKiP-average-minmax,10000.0,5.0,0.5629139072847682,0.5526315789473685
iris_2feat,15%,20%,KNNSVM,10000.0,7.0,0.6622516556291391,0.631578947368421
iris_2feat,15%,20%,SKiP-multiply,10000.0,7.0,0.609271523178808,0.5789473684210527
iris_2feat,15%,20%,SKiP-multiply-minmax,10000.0,7.0,0.6291390728476821,0.631578947368421
iris_2feat,15%,20%,SKiP-average,10000.0,7.0,0.4900662251655629,0.4473684210526316
iris_2feat,15%,20%,SKiP-average-minmax,10000.0,7.0,0.543046357615894,0.5
iris_2feat,20%,0%,NaiveSVM,0.1,,0.7023809523809523,0.6744186046511628
iris_2feat,20%,0%,ProbSVM,0.1,,0.7380952380952381,0.6511627906976745
iris_2feat,20%,0%,NaiveSVM,1.0,,0.75,0.627906976744186
iris_2feat,20%,0%,ProbSVM,1.0,,0.75,0.627906976744186
iris_2feat,20%,0%,NaiveSVM,10.0,,0.7321428571428571,0.627906976744186
iris_2feat,20%,0%,ProbSVM,10.0,,0.7321428571428571,0.6511627906976745
iris_2feat,20%,0%,NaiveSVM,100.0,,0.6607142857142857,0.6046511627906976
iris_2feat,20%,0%,ProbSVM,100.0,,0.7083333333333334,0.6511627906976745
iris_2feat,20%,0%,NaiveSVM,1000.0,,0.7321428571428571,0.7441860465116279
iris_2feat,20%,0%,ProbSVM,1000.0,,0.7321428571428571,0.6744186046511628
iris_2feat,20%,0%,NaiveSVM,10000.0,,0.7738095238095238,0.7674418604651163
iris_2feat,20%,0%,ProbSVM,10000.0,,0.6428571428571429,0.6511627906976745
iris_2feat,20%,0%,KNNSVM,0.1,3.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply,0.1,3.0,0.75,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply-minmax,0.1,3.0,0.75,0.6744186046511628
iris_2feat,20%,0%,SKiP-average,0.1,3.0,0.7321428571428571,0.6744186046511628
iris_2feat,20%,0%,SKiP-average-minmax,0.1,3.0,0.7380952380952381,0.6744186046511628
iris_2feat,20%,0%,KNNSVM,0.1,5.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply,0.1,5.0,0.7261904761904762,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply-minmax,0.1,5.0,0.7261904761904762,0.6744186046511628
iris_2feat,20%,0%,SKiP-average,0.1,5.0,0.7083333333333334,0.6511627906976745
iris_2feat,20%,0%,SKiP-average-minmax,0.1,5.0,0.7083333333333334,0.6511627906976745
iris_2feat,20%,0%,KNNSVM,0.1,7.0,0.7083333333333334,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply,0.1,7.0,0.7261904761904762,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply-minmax,0.1,7.0,0.7321428571428571,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,0.1,7.0,0.7202380952380952,0.6511627906976745
iris_2feat,20%,0%,SKiP-average-minmax,0.1,7.0,0.7202380952380952,0.6511627906976745
iris_2feat,20%,0%,KNNSVM,1.0,3.0,0.75,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply,1.0,3.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply-minmax,1.0,3.0,0.7261904761904762,0.627906976744186
iris_2feat,20%,0%,SKiP-average,1.0,3.0,0.7261904761904762,0.6046511627906976
iris_2feat,20%,0%,SKiP-average-minmax,1.0,3.0,0.7321428571428571,0.627906976744186
iris_2feat,20%,0%,KNNSVM,1.0,5.0,0.7559523809523809,0.627906976744186
iris_2feat,20%,0%,SKiP-multiply,1.0,5.0,0.75,0.627906976744186
iris_2feat,20%,0%,SKiP-multiply-minmax,1.0,5.0,0.75,0.627906976744186
iris_2feat,20%,0%,SKiP-average,1.0,5.0,0.75,0.6046511627906976
iris_2feat,20%,0%,SKiP-average-minmax,1.0,5.0,0.75,0.6046511627906976
iris_2feat,20%,0%,KNNSVM,1.0,7.0,0.7440476190476191,0.627906976744186
iris_2feat,20%,0%,SKiP-multiply,1.0,7.0,0.7440476190476191,0.6046511627906976
iris_2feat,20%,0%,SKiP-multiply-minmax,1.0,7.0,0.7440476190476191,0.6046511627906976
iris_2feat,20%,0%,SKiP-average,1.0,7.0,0.75,0.6046511627906976
iris_2feat,20%,0%,SKiP-average-minmax,1.0,7.0,0.75,0.6046511627906976
iris_2feat,20%,0%,KNNSVM,10.0,3.0,0.7202380952380952,0.7209302325581395
iris_2feat,20%,0%,SKiP-multiply,10.0,3.0,0.7440476190476191,0.6046511627906976
iris_2feat,20%,0%,SKiP-multiply-minmax,10.0,3.0,0.7202380952380952,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,10.0,3.0,0.7202380952380952,0.6046511627906976
iris_2feat,20%,0%,SKiP-average-minmax,10.0,3.0,0.7440476190476191,0.627906976744186
iris_2feat,20%,0%,KNNSVM,10.0,5.0,0.6964285714285714,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply,10.0,5.0,0.7261904761904762,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply-minmax,10.0,5.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,10.0,5.0,0.7202380952380952,0.5813953488372093
iris_2feat,20%,0%,SKiP-average-minmax,10.0,5.0,0.75,0.6046511627906976
iris_2feat,20%,0%,KNNSVM,10.0,7.0,0.6845238095238095,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply,10.0,7.0,0.7261904761904762,0.627906976744186
iris_2feat,20%,0%,SKiP-multiply-minmax,10.0,7.0,0.7261904761904762,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,10.0,7.0,0.75,0.6046511627906976
iris_2feat,20%,0%,SKiP-average-minmax,10.0,7.0,0.7321428571428571,0.627906976744186
iris_2feat,20%,0%,KNNSVM,100.0,3.0,0.6904761904761905,0.7209302325581395
iris_2feat,20%,0%,SKiP-multiply,100.0,3.0,0.7440476190476191,0.627906976744186
iris_2feat,20%,0%,SKiP-multiply-minmax,100.0,3.0,0.75,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,100.0,3.0,0.7023809523809523,0.7209302325581395
iris_2feat,20%,0%,SKiP-average-minmax,100.0,3.0,0.7142857142857143,0.6976744186046512
iris_2feat,20%,0%,KNNSVM,100.0,5.0,0.7202380952380952,0.627906976744186
iris_2feat,20%,0%,SKiP-multiply,100.0,5.0,0.7380952380952381,0.6046511627906976
iris_2feat,20%,0%,SKiP-multiply-minmax,100.0,5.0,0.7559523809523809,0.627906976744186
iris_2feat,20%,0%,SKiP-average,100.0,5.0,0.7023809523809523,0.6976744186046512
iris_2feat,20%,0%,SKiP-average-minmax,100.0,5.0,0.7083333333333334,0.6976744186046512
iris_2feat,20%,0%,KNNSVM,100.0,7.0,0.75,0.6744186046511628
iris_2feat,20%,0%,SKiP-multiply,100.0,7.0,0.75,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply-minmax,100.0,7.0,0.7321428571428571,0.5813953488372093
iris_2feat,20%,0%,SKiP-average,100.0,7.0,0.6369047619047619,0.6046511627906976
iris_2feat,20%,0%,SKiP-average-minmax,100.0,7.0,0.75,0.627906976744186
iris_2feat,20%,0%,KNNSVM,1000.0,3.0,0.5773809523809523,0.5581395348837209
iris_2feat,20%,0%,SKiP-multiply,1000.0,3.0,0.6904761904761905,0.6511627906976745
iris_2feat,20%,0%,SKiP-multiply-minmax,1000.0,3.0,0.7559523809523809,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,1000.0,3.0,0.6726190476190477,0.6744186046511628
iris_2feat,20%,0%,SKiP-average-minmax,1000.0,3.0,0.7440476190476191,0.627906976744186
iris_2feat,20%,0%,KNNSVM,1000.0,5.0,0.625,0.5348837209302325
iris_2feat,20%,0%,SKiP-multiply,1000.0,5.0,0.7023809523809523,0.7209302325581395
iris_2feat,20%,0%,SKiP-multiply-minmax,1000.0,5.0,0.6904761904761905,0.6046511627906976
iris_2feat,20%,0%,SKiP-average,1000.0,5.0,0.7023809523809523,0.6976744186046512
iris_2feat,20%,0%,SKiP-average-minmax,1000.0,5.0,0.6607142857142857,0.6046511627906976
iris_2feat,20%,0%,KNNSVM,1000.0,7.0,0.7797619047619048,0.6976744186046512
iris_2feat,20%,0%,SKiP-multiply,1000.0,7.0,0.7023809523809523,0.6976744186046512
iris_2feat,20%,0%,SKiP-multiply-minmax,1000.0,7.0,0.6726190476190477,0.5581395348837209
iris_2feat,20%,0%,SKiP-average,1000.0,7.0,0.6904761904761905,0.6744186046511628
iris_2feat,20%,0%,SKiP-average-minmax,1000.0,7.0,0.6488095238095238,0.5813953488372093
iris_2feat,20%,0%,KNNSVM,10000.0,3.0,0.7202380952380952,0.5813953488372093
iris_2feat,20%,0%,SKiP-multiply,10000.0,3.0,0.6369047619047619,0.5348837209302325
iris_2feat,20%,0%,SKiP-multiply-minmax,10000.0,3.0,0.6785714285714286,0.5581395348837209
iris_2feat,20%,0%,SKiP-average,10000.0,3.0,0.35119047619047616,0.32558139534883723
iris_2feat,20%,0%,SKiP-average-minmax,10000.0,3.0,0.7202380952380952,0.5813953488372093
iris_2feat,20%,0%,KNNSVM,10000.0,5.0,0.7083333333333334,0.6046511627906976
iris_2feat,20%,0%,SKiP-multiply,10000.0,5.0,0.7559523809523809,0.6046511627906976
iris_2feat,20%,0%,SKiP-multiply-minmax,10000.0,5.0,0.6904761904761905,0.6046511627906976
iris_2feat,20%,0%,SKiP-average,10000.0,5.0,0.7440476190476191,0.6511627906976745
iris_2feat,20%,0%,SKiP-average-minmax,10000.0,5.0,0.75,0.6744186046511628
iris_2feat,20%,0%,KNNSVM,10000.0,7.0,0.39285714285714285,0.37209302325581395
iris_2feat,20%,0%,SKiP-multiply,10000.0,7.0,0.7380952380952381,0.7209302325581395
iris_2feat,20%,0%,SKiP-multiply-minmax,10000.0,7.0,0.6904761904761905,0.6511627906976745
iris_2feat,20%,0%,SKiP-average,10000.0,7.0,0.6845238095238095,0.6744186046511628
iris_2feat,20%,0%,SKiP-average-minmax,10000.0,7.0,0.6547619047619048,0.6744186046511628
iris_2feat,20%,5%,NaiveSVM,0.1,,0.6071428571428571,0.6046511627906976
iris_2feat,20%,5%,ProbSVM,0.1,,0.6666666666666666,0.7441860465116279
iris_2feat,20%,5%,NaiveSVM,1.0,,0.6964285714285714,0.6976744186046512
iris_2feat,20%,5%,ProbSVM,1.0,,0.6726190476190477,0.7674418604651163
iris_2feat,20%,5%,NaiveSVM,10.0,,0.7023809523809523,0.6976744186046512
iris_2feat,20%,5%,ProbSVM,10.0,,0.7083333333333334,0.7209302325581395
iris_2feat,20%,5%,NaiveSVM,100.0,,0.5238095238095238,0.4883720930232558
iris_2feat,20%,5%,ProbSVM,100.0,,0.7202380952380952,0.6744186046511628
iris_2feat,20%,5%,NaiveSVM,1000.0,,0.6785714285714286,0.6046511627906976
iris_2feat,20%,5%,ProbSVM,1000.0,,0.7261904761904762,0.7674418604651163
iris_2feat,20%,5%,NaiveSVM,10000.0,,0.5297619047619048,0.4883720930232558
iris_2feat,20%,5%,ProbSVM,10000.0,,0.6726190476190477,0.627906976744186
iris_2feat,20%,5%,KNNSVM,0.1,3.0,0.6071428571428571,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,0.1,3.0,0.6845238095238095,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply-minmax,0.1,3.0,0.6904761904761905,0.6046511627906976
iris_2feat,20%,5%,SKiP-average,0.1,3.0,0.6130952380952381,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,0.1,3.0,0.6130952380952381,0.6046511627906976
iris_2feat,20%,5%,KNNSVM,0.1,5.0,0.6011904761904762,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,0.1,5.0,0.6607142857142857,0.7209302325581395
iris_2feat,20%,5%,SKiP-multiply-minmax,0.1,5.0,0.6607142857142857,0.7209302325581395
iris_2feat,20%,5%,SKiP-average,0.1,5.0,0.6190476190476191,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,0.1,5.0,0.6190476190476191,0.6046511627906976
iris_2feat,20%,5%,KNNSVM,0.1,7.0,0.6190476190476191,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,0.1,7.0,0.6726190476190477,0.6976744186046512
iris_2feat,20%,5%,SKiP-multiply-minmax,0.1,7.0,0.6547619047619048,0.7209302325581395
iris_2feat,20%,5%,SKiP-average,0.1,7.0,0.6488095238095238,0.627906976744186
iris_2feat,20%,5%,SKiP-average-minmax,0.1,7.0,0.6488095238095238,0.627906976744186
iris_2feat,20%,5%,KNNSVM,1.0,3.0,0.6666666666666666,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply,1.0,3.0,0.6904761904761905,0.7209302325581395
iris_2feat,20%,5%,SKiP-multiply-minmax,1.0,3.0,0.6964285714285714,0.7441860465116279
iris_2feat,20%,5%,SKiP-average,1.0,3.0,0.6428571428571429,0.627906976744186
iris_2feat,20%,5%,SKiP-average-minmax,1.0,3.0,0.6607142857142857,0.627906976744186
iris_2feat,20%,5%,KNNSVM,1.0,5.0,0.6011904761904762,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,1.0,5.0,0.6845238095238095,0.7674418604651163
iris_2feat,20%,5%,SKiP-multiply-minmax,1.0,5.0,0.6726190476190477,0.7674418604651163
iris_2feat,20%,5%,SKiP-average,1.0,5.0,0.6369047619047619,0.627906976744186
iris_2feat,20%,5%,SKiP-average-minmax,1.0,5.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,5%,KNNSVM,1.0,7.0,0.6428571428571429,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply,1.0,7.0,0.6845238095238095,0.7674418604651163
iris_2feat,20%,5%,SKiP-multiply-minmax,1.0,7.0,0.6845238095238095,0.7674418604651163
iris_2feat,20%,5%,SKiP-average,1.0,7.0,0.6845238095238095,0.6976744186046512
iris_2feat,20%,5%,SKiP-average-minmax,1.0,7.0,0.6845238095238095,0.6976744186046512
iris_2feat,20%,5%,KNNSVM,10.0,3.0,0.6369047619047619,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply,10.0,3.0,0.6904761904761905,0.7674418604651163
iris_2feat,20%,5%,SKiP-multiply-minmax,10.0,3.0,0.6904761904761905,0.7906976744186046
iris_2feat,20%,5%,SKiP-average,10.0,3.0,0.6369047619047619,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,10.0,3.0,0.5833333333333334,0.6046511627906976
iris_2feat,20%,5%,KNNSVM,10.0,5.0,0.6785714285714286,0.6511627906976745
iris_2feat,20%,5%,SKiP-multiply,10.0,5.0,0.6785714285714286,0.7209302325581395
iris_2feat,20%,5%,SKiP-multiply-minmax,10.0,5.0,0.6964285714285714,0.7209302325581395
iris_2feat,20%,5%,SKiP-average,10.0,5.0,0.5892857142857143,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,10.0,5.0,0.7142857142857143,0.6976744186046512
iris_2feat,20%,5%,KNNSVM,10.0,7.0,0.6904761904761905,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply,10.0,7.0,0.6904761904761905,0.7441860465116279
iris_2feat,20%,5%,SKiP-multiply-minmax,10.0,7.0,0.6904761904761905,0.7674418604651163
iris_2feat,20%,5%,SKiP-average,10.0,7.0,0.6666666666666666,0.6511627906976745
iris_2feat,20%,5%,SKiP-average-minmax,10.0,7.0,0.625,0.6511627906976745
iris_2feat,20%,5%,KNNSVM,100.0,3.0,0.6071428571428571,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply,100.0,3.0,0.6964285714285714,0.6744186046511628
iris_2feat,20%,5%,SKiP-multiply-minmax,100.0,3.0,0.7440476190476191,0.6511627906976745
iris_2feat,20%,5%,SKiP-average,100.0,3.0,0.625,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,100.0,3.0,0.7023809523809523,0.6976744186046512
iris_2feat,20%,5%,KNNSVM,100.0,5.0,0.6845238095238095,0.6511627906976745
iris_2feat,20%,5%,SKiP-multiply,100.0,5.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,5%,SKiP-multiply-minmax,100.0,5.0,0.6904761904761905,0.6511627906976745
iris_2feat,20%,5%,SKiP-average,100.0,5.0,0.6845238095238095,0.5348837209302325
iris_2feat,20%,5%,SKiP-average-minmax,100.0,5.0,0.6428571428571429,0.627906976744186
iris_2feat,20%,5%,KNNSVM,100.0,7.0,0.6369047619047619,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,100.0,7.0,0.7023809523809523,0.6511627906976745
iris_2feat,20%,5%,SKiP-multiply-minmax,100.0,7.0,0.6785714285714286,0.6511627906976745
iris_2feat,20%,5%,SKiP-average,100.0,7.0,0.6488095238095238,0.6511627906976745
iris_2feat,20%,5%,SKiP-average-minmax,100.0,7.0,0.6190476190476191,0.627906976744186
iris_2feat,20%,5%,KNNSVM,1000.0,3.0,0.42857142857142855,0.4186046511627907
iris_2feat,20%,5%,SKiP-multiply,1000.0,3.0,0.6488095238095238,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply-minmax,1000.0,3.0,0.7142857142857143,0.6976744186046512
iris_2feat,20%,5%,SKiP-average,1000.0,3.0,0.625,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,1000.0,3.0,0.7321428571428571,0.7209302325581395
iris_2feat,20%,5%,KNNSVM,1000.0,5.0,0.5892857142857143,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,1000.0,5.0,0.6785714285714286,0.5813953488372093
iris_2feat,20%,5%,SKiP-multiply-minmax,1000.0,5.0,0.6726190476190477,0.6046511627906976
iris_2feat,20%,5%,SKiP-average,1000.0,5.0,0.47619047619047616,0.5348837209302325
iris_2feat,20%,5%,SKiP-average-minmax,1000.0,5.0,0.5119047619047619,0.5813953488372093
iris_2feat,20%,5%,KNNSVM,1000.0,7.0,0.6130952380952381,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,1000.0,7.0,0.6666666666666666,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply-minmax,1000.0,7.0,0.6904761904761905,0.6744186046511628
iris_2feat,20%,5%,SKiP-average,1000.0,7.0,0.7142857142857143,0.6511627906976745
iris_2feat,20%,5%,SKiP-average-minmax,1000.0,7.0,0.4107142857142857,0.5813953488372093
iris_2feat,20%,5%,KNNSVM,10000.0,3.0,0.6309523809523809,0.6511627906976745
iris_2feat,20%,5%,SKiP-multiply,10000.0,3.0,0.7023809523809523,0.6744186046511628
iris_2feat,20%,5%,SKiP-multiply-minmax,10000.0,3.0,0.5119047619047619,0.6046511627906976
iris_2feat,20%,5%,SKiP-average,10000.0,3.0,0.7202380952380952,0.6744186046511628
iris_2feat,20%,5%,SKiP-average-minmax,10000.0,3.0,0.7261904761904762,0.6744186046511628
iris_2feat,20%,5%,KNNSVM,10000.0,5.0,0.7321428571428571,0.7209302325581395
iris_2feat,20%,5%,SKiP-multiply,10000.0,5.0,0.75,0.6511627906976745
iris_2feat,20%,5%,SKiP-multiply-minmax,10000.0,5.0,0.6130952380952381,0.5348837209302325
iris_2feat,20%,5%,SKiP-average,10000.0,5.0,0.6369047619047619,0.6046511627906976
iris_2feat,20%,5%,SKiP-average-minmax,10000.0,5.0,0.7261904761904762,0.7441860465116279
iris_2feat,20%,5%,KNNSVM,10000.0,7.0,0.6011904761904762,0.6046511627906976
iris_2feat,20%,5%,SKiP-multiply,10000.0,7.0,0.6726190476190477,0.627906976744186
iris_2feat,20%,5%,SKiP-multiply-minmax,10000.0,7.0,0.6607142857142857,0.627906976744186
iris_2feat,20%,5%,SKiP-average,10000.0,7.0,0.7083333333333334,0.627906976744186
iris_2feat,20%,5%,SKiP-average-minmax,10000.0,7.0,0.39285714285714285,0.5581395348837209
iris_2feat,20%,10%,NaiveSVM,0.1,,0.6309523809523809,0.627906976744186
iris_2feat,20%,10%,ProbSVM,0.1,,0.6785714285714286,0.6511627906976745
iris_2feat,20%,10%,NaiveSVM,1.0,,0.6666666666666666,0.6976744186046512
iris_2feat,20%,10%,ProbSVM,1.0,,0.6785714285714286,0.7209302325581395
iris_2feat,20%,10%,NaiveSVM,10.0,,0.6309523809523809,0.627906976744186
iris_2feat,20%,10%,ProbSVM,10.0,,0.6488095238095238,0.627906976744186
iris_2feat,20%,10%,NaiveSVM,100.0,,0.7023809523809523,0.6976744186046512
iris_2feat,20%,10%,ProbSVM,100.0,,0.6845238095238095,0.6976744186046512
iris_2feat,20%,10%,NaiveSVM,1000.0,,0.5416666666666666,0.5116279069767442
iris_2feat,20%,10%,ProbSVM,1000.0,,0.6547619047619048,0.6744186046511628
iris_2feat,20%,10%,NaiveSVM,10000.0,,0.7023809523809523,0.6976744186046512
iris_2feat,20%,10%,ProbSVM,10000.0,,0.7023809523809523,0.6744186046511628
iris_2feat,20%,10%,KNNSVM,0.1,3.0,0.6428571428571429,0.6046511627906976
iris_2feat,20%,10%,SKiP-multiply,0.1,3.0,0.6488095238095238,0.6511627906976745
iris_2feat,20%,10%,SKiP-multiply-minmax,0.1,3.0,0.6488095238095238,0.6511627906976745
iris_2feat,20%,10%,SKiP-average,0.1,3.0,0.6488095238095238,0.6976744186046512
iris_2feat,20%,10%,SKiP-average-minmax,0.1,3.0,0.6488095238095238,0.6976744186046512
iris_2feat,20%,10%,KNNSVM,0.1,5.0,0.6428571428571429,0.6511627906976745
iris_2feat,20%,10%,SKiP-multiply,0.1,5.0,0.6726190476190477,0.7209302325581395
iris_2feat,20%,10%,SKiP-multiply-minmax,0.1,5.0,0.6726190476190477,0.7209302325581395
iris_2feat,20%,10%,SKiP-average,0.1,5.0,0.6666666666666666,0.7209302325581395
iris_2feat,20%,10%,SKiP-average-minmax,0.1,5.0,0.6666666666666666,0.7209302325581395
iris_2feat,20%,10%,KNNSVM,0.1,7.0,0.6726190476190477,0.627906976744186
iris_2feat,20%,10%,SKiP-multiply,0.1,7.0,0.6726190476190477,0.6976744186046512
iris_2feat,20%,10%,SKiP-multiply-minmax,0.1,7.0,0.6666666666666666,0.6511627906976745
iris_2feat,20%,10%,SKiP-average,0.1,7.0,0.6666666666666666,0.7209302325581395
iris_2feat,20%,10%,SKiP-average-minmax,0.1,7.0,0.6666666666666666,0.7209302325581395
iris_2feat,20%,10%,KNNSVM,1.0,3.0,0.6785714285714286,0.6744186046511628
iris_2feat,20%,10%,SKiP-multiply,1.0,3.0,0.6785714285714286,0.7209302325581395
iris_2feat,20%,10%,SKiP-multiply-minmax,1.0,3.0,0.6845238095238095,0.7209302325581395
iris_2feat,20%,10%,SKiP-average,1.0,3.0,0.6726190476190477,0.7209302325581395
iris_2feat,20%,10%,SKiP-average-minmax,1.0,3.0,0.6785714285714286,0.7209302325581395
iris_2feat,20%,10%,KNNSVM,1.0,5.0,0.6904761904761905,0.6744186046511628
iris_2feat,20%,10%,SKiP-multiply,1.0,5.0,0.6904761904761905,0.6976744186046512
